Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Capital Mall REI,625 Black Lake Blvd,,Olympia,WA,98502,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.042022,-122.938283,2026-01-04,145252,2026-01-04 03:26:56 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Capital Mall Best Buy,625 Black Lake Blvd,,Olympia,WA,98502,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.042821,-122.934577,2026-01-04,145253,2026-01-04 03:26:56 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Capital Mall North Entrance,625 Black Lake Blvd,,Olympia,WA,98502,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.042561,-122.936463,2026-01-04,145254,2026-01-04 03:26:56 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Westfield Southcenter 04,500 Southcenter Mall,,Tukwila,WA,98188,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.460023,-122.25938,2026-01-04,145255,2026-01-04 03:29:49 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMC Factoria 8,3505 Factoria Blvd Se,,Bellevue,WA,98006,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.578662,-122.170444,2026-01-04,145256,2026-01-04 03:26:39 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Broadway Market,401 Broadway E,,Seattle,WA,98102,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.622517,-122.321407,2026-01-04,145257,2026-01-04 03:26:46 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Safeway 7300 Roosevelt Way Ne,7300 Roosevelt Way Ne,,Seattle,WA,98115,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.682581,-122.317165,2026-01-04,145259,2026-01-04 03:27:35 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMC Loews Oak Tree 6,10006 Aurora Ave N,,Seattle,WA,98133,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.701876,-122.343075,2026-01-04,145260,2026-01-04 03:26:40 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sammamish Highlands,510 228Th Ave Ne,,Sammamish,WA,98074,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.614103,-122.034146,2026-01-04,145261,2026-01-04 03:27:36 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pine Lake Village,3016 Issaquah-Pine Lake Rd Se,,Sammamish,WA,98075,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.583116,-122.03388,2026-01-04,145262,2026-01-04 03:27:27 UTC,,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Grand Ridge Plaza Regal Theater,1451 Highlands Dr Ne,,Issaquah,WA,98029,,855-900-7584,T,2025-12-17,TEMPORARILY UNAVAILABLE (Public),Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.543796,-122.017239,2026-01-04,145263,2026-01-04 03:27:07 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kitsap Mall Dicks Sporting Goods,10315 Silverdale Way Nw,,Silverdale,WA,98383,,855-900-7584,T,2025-12-30,TEMPORARILY UNAVAILABLE (Public),Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.656981,-122.692128,2026-01-04,145264,2026-01-04 03:27:12 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kitsap Mall Kohls,10315 Silverdale Way Nw,,Silverdale,WA,98383,,855-900-7584,T,2025-12-30,TEMPORARILY UNAVAILABLE (Public),Mon: 8:00am-10:00pm; Tue: 8:00am-10:00pm; Wed: 8:00am-10:00pm; Thu: 8:00am-10:00pm; Fri: 8:00am-10:00pm; Sat: 8:00am-10:00pm; Sun: 8:00am-10:00pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.658828,-122.688789,2026-01-04,145265,2026-01-04 03:26:09 UTC,,,,2019-09-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Target T1331 - Lake Stevens, WA",9601 Market Place,,Lake Stevens,WA,98258,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.99823,-122.10064,2026-01-04,145684,2026-01-04 03:35:40 UTC,,,,2019-10-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Simon Northgate Mall,401 NE Northgate Way,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.70846,-122.32489,2026-01-04,146948,2026-01-04 03:35:33 UTC,,,,2019-10-12,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Target T0627 - Tukwila, WA",301 Strander Blvd.,,Tukwila,WA,98188,,833-632-2778,E,,Public,24 hours daily,,,,,,,5,,Electrify America,https://www.electrifyamerica.com,GPS,47.45571,-122.25738,2026-01-04,147131,2026-01-04 03:36:14 UTC,,,,2019-10-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Target T0996 - Issaquah, WA",755 NW Gillman Blvd.,,Issaquah,WA,98027,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.54187,-122.05203,2026-01-04,147227,2026-01-04 03:37:08 UTC,,,,2019-10-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR CHARGER 4,958 111th Ave NE,Right before residential parking area,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.618696,-122.191787,2026-01-04,147301,2026-01-04 01:29:49 UTC,,,,2019-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KW RADIUS RADIUS 1,400 Boren Ave N,Garage on open from 9 am to 5 pm Located in parking garage. Entrance is around back in alley way. First level of parking spaces 10-12,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.622575,-122.335481,2026-01-04,147397,2026-01-04 01:29:27 UTC,,,,2019-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ridgewood Corporate Square Building F,150 120th Ave NE,,Bellevue,WA,98005,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.611815,-122.178134,2026-01-05,147519,2026-01-05 00:12:01 UTC,,,,2019-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ridgewood Corporate Square Building C,330 120th Ave NE,,Bellevue,WA,98005,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.612834,-122.178704,2026-01-05,147537,2026-01-05 00:36:41 UTC,,,,2019-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bella Tess Apartments,17016 E Indiana Pkwy.,,Spokane Valley,WA,99016,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.670893,-117.176698,2026-01-04,147574,2026-01-04 03:49:08 UTC,,,,2019-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wingate By Wyndham Spokane,2726 S Flint Rd,,Spokane,WA,99224,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.629619,-117.535903,2026-01-04,147575,2026-01-04 03:49:09 UTC,,,,2019-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Walmart 5628 - Monroe, WA",19191 N Kelsey Street,,Monroe,WA,98272,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com,GPS,47.86516,-121.97318,2026-01-04,147648,2026-01-04 03:35:35 UTC,,,,2019-11-09,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Island Hospital Behind M.O.B. Building,1211 24th Street,,Anacortes,WA,98221,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,48.5006578,-122.6159562,2026-01-05,147675,2026-01-05 00:24:59 UTC,,,,2014-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.70/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Valley Supply - Woodinville,8310 Maltby Road,,Woodinville,WA,98072,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.8045651,-122.1205486,2026-01-05,147685,2026-01-05 00:21:49 UTC,,,,2012-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Monte Villa,3830 Monte Villa Parkway,,Bothell,WA,98021,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.776781,-122.181535,2026-01-05,147690,2026-01-05 00:21:51 UTC,,,,2012-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.75/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Public Safety #3,205 5th Avenue North,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.8124532,-122.3758246,2026-01-05,147692,2026-01-05 00:13:11 UTC,,,,2019-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Park #1,600 3rd Avenue South,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.8051107,-122.3813841,2026-01-05,147698,2026-01-05 00:13:11 UTC,,,,2019-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whitman College,147 South Park Street,,Walla Walla,WA,99362,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,46.0705799,-118.3306351,2026-01-05,147706,2026-01-05 00:08:03 UTC,,,,2018-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Swedish Medical Center Issaquah Campus,751 N.E. Blakely Drive,,Issaquah,WA,98027,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,47.536237,-122.0220539,2026-01-05,147717,2026-01-05 00:20:39 UTC,,,,2014-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Everest / Starvue,425 106th Avenue Northeast,,Bellevue,WA,98004,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.6141795,-122.199362,2026-01-05,147719,2026-01-05 00:09:56 UTC,,,,2018-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,531614 Sunset Corporate Campus,13810 Southeast Eastgate Way,,Bellevue,WA,98005,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.5806355,-122.1564536,2026-01-05,147724,2026-01-05 00:09:33 UTC,,,,2018-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Commons at Ballard,"5621 22nd Avenue, NW",,Seattle,WA,98107,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6699634,-122.3847489,2026-01-05,147727,2026-01-05 00:27:54 UTC,,,,2015-10-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.50/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,Amelia/UrbanSea LLC.,501 Fairview Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.6233435,-122.334684,2026-01-05,147734,2026-01-05 00:06:50 UTC,,,,2018-07-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Troy Block,300 Boren Avenue North,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,47.6211672,-122.3354501,2026-01-05,147737,2026-01-05 00:28:07 UTC,,,,2016-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hill 7 Station,1099 Stewart Street,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,47.6164918,-122.3324879,2026-01-05,147743,2026-01-05 00:06:42 UTC,,,,2011-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,531628  2201 Westlake,2201 Westlake Avenue,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.61809006,-122.33892,2026-01-05,147745,2026-01-05 00:08:20 UTC,,,,2018-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,531622  818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.6156458,-122.3350555,2026-01-05,147746,2026-01-05 00:08:22 UTC,,,,2019-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,818 Stewart Street Holdco LLC,818 Stewart Street,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6156458,-122.3350555,2026-01-05,147747,2026-01-05 00:08:22 UTC,,,,2017-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,531604  600 Broadway,600 Broadway,,Seattle,WA,98122,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.6078691,-122.3196562,2026-01-05,147750,2026-01-05 00:06:49 UTC,,,,2016-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,1201 Third,1201 Third Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6072826,-122.3360929,2026-01-05,147761,2026-01-05 00:28:11 UTC,,,,2017-05-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.55-$15.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pike Place Market,1901 Western Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,https://blinkcharging.com,GPS,47.6091582,-122.3418441,2026-01-05,147762,2026-01-05 00:28:07 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Second and Seneca Tower,1191 2nd Avenue,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6060061,-122.336716,2026-01-05,147765,2026-01-05 00:09:35 UTC,,,,2018-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Union Station Parking Garage (#USPG),550 4th Avenue South,,Seattle,WA,98134,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.5975078,-122.328595,2026-01-05,147769,2026-01-05 00:14:27 UTC,,,,2019-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Slalom Hawk Tower,255 S. King Street,,Seattle,WA,98104,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,47.5980919,-122.3309701,2026-01-05,147770,2026-01-05 00:09:41 UTC,,,,2016-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,531610 Stadium Innovation Center,1531 Utah Avenue South,,Seattle,WA,98134,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.5892477,-122.3358112,2026-01-05,147773,2026-01-05 00:06:43 UTC,,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Four Lakes Apartments,6821 Udall Place Southeast,,Auburn,WA,98092,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.24745539,-122.200549,2026-01-05,147790,2026-01-05 00:05:08 UTC,,,,2017-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Point Ruston - Main Street,5005 Main Street,,Tacoma,WA,98407,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.298158744057,-122.50341835087,2026-01-05,147795,2026-01-05 00:20:27 UTC,,,,2016-02-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,531617  Court C Parking Level - Charging Stations,1149 Market Street,,Tacoma,WA,98402,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.2515929,-122.4407988,2026-01-05,147796,2026-01-05 00:09:34 UTC,,,,2018-07-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.85-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Steilacoom EV Station,207 Wilkes Street,,Steilacoom,WA,98388,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.1727264,-122.5984377,2026-01-05,147808,2026-01-05 00:13:02 UTC,,,,2019-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,DuPont Grocery Inc.,100 Barksdale Avenue,,DuPont,WA,98327,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.093942,-122.6260623,2026-01-05,147809,2026-01-05 00:06:27 UTC,,,,2018-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Nisqually Red Wind Casino,12819 Yelm Hwy SE,,Olympia,WA,98513,,888-998-2546,T,2025-11-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.0002897,-122.6682861,2026-01-05,147813,2026-01-05 00:24:59 UTC,,,,2014-09-05,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Adrift Hotel,409 Sid Snyder Dr.,,Long Beach,WA,98631,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,46.3455914,-124.060608,2026-01-05,147832,2026-01-05 00:25:12 UTC,,,,2015-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$3.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSD501 SEHOME HIGH #1,2700 Bill McDonald Pkwy,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.727512,-122.48124,2026-01-04,149119,2026-01-04 01:29:31 UTC,,,,2019-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TRANS SERVICES DANA WEST,305 NE Spokane Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.730066,-117.169086,2026-01-04,149208,2026-01-04 01:30:34 UTC,,,,2019-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
